,COMPNOS,INCIDENT_TYPE_DESCRIPTION,FROMDATE,Year,Month,DAY_WEEK,STREETNAME,Location
23571,120634475.0,OTHER,10/07/2012 12:15:00 AM,2012,10,Sunday,LANSDOWNE ST,"(42.34716136, -71.09599455)"
23572,120630762.0,VIOLATION OF LIQUOR LAWS,10/07/2012 12:18:00 AM,2012,10,Sunday,JUDGE ST,"(42.32952635, -71.10260455)"
23573,120630872.0,PROSTITUTION CHARGES,10/07/2012 12:20:00 AM,2012,10,Sunday,DORCHESTER AV,"(42.32337136, -71.05681957)"
23574,120630875.0,OTHER LARCENY,10/07/2012 12:24:00 AM,2012,10,Sunday,CUMMINS HY,"(42.26858136, -71.09573955)"
23575,120630893.0,MedAssist,10/07/2012 12:30:00 AM,2012,10,Sunday,E ST,"(42.33835135, -71.04863457)"
23576,120631157.0,OTHER LARCENY,10/07/2012 12:30:00 AM,2012,10,Sunday,HAVRE ST,"(42.37482609, -71.03606057)"
23577,120630890.0,LICViol,10/07/2012 12:35:00 AM,2012,10,Sunday,LANSDOWNE ST,"(42.34716136, -71.09599455)"
23578,120630912.0,MedAssist,10/07/2012 12:40:00 AM,2012,10,Sunday,O ST,"(42.33783134, -71.02928457)"
23579,120630850.0,RESIDENTIAL BURGLARY,10/07/2012 12:42:00 AM,2012,10,Sunday,O ST,"(42.33783134, -71.02928457)"
23580,120630919.0,PROSTITUTION CHARGES,10/07/2012 12:42:00 AM,2012,10,Sunday,DORCHESTER AV,"(42.32337136, -71.05681957)"
23581,120630932.0,VAL,10/07/2012 12:48:00 AM,2012,10,Sunday,PARSONS ST,"(42.35263859, -71.15428516)"
23582,120631000.0,OPERATING UNDER INFLUENCE,10/07/2012 12:52:00 AM,2012,10,Sunday,WARREN ST,"(42.34986409, -71.14529739)"
23583,120630941.0,VIOLATION OF LIQUOR LAWS,10/07/2012 12:53:00 AM,2012,10,Sunday,ST ALPHONSUS ST,"(42.33140135, -71.10240455)"
23584,120630975.0,VANDALISM,10/07/2012 01:00:00 AM,2012,10,Sunday,BURKE ST,"(42.33078135, -71.05030456)"
23585,120634177.0,AGGRAVATED ASSAULT,10/07/2012 01:00:00 AM,2012,10,Sunday,WARRENTON ST,"(42.35039089, -71.06598003)"
23586,120630989.0,PROSTITUTION CHARGES,10/07/2012 01:09:00 AM,2012,10,Sunday,LOCUST ST,"(42.32337136, -71.05681957)"
23587,120630846.0,SIMPLE ASSAULT,10/07/2012 01:30:00 AM,2012,10,Sunday,COLUMBUS AV,"(42.33965135, -71.08289956)"
23588,120631045.0,VANDALISM,10/07/2012 01:34:00 AM,2012,10,Sunday,HIGH ST,"(42.35660969, -71.05187589)"
23589,120631076.0,SIMPLE ASSAULT,10/07/2012 01:40:00 AM,2012,10,Sunday,N BEACON ST,"(42.35559135, -71.14692953)"
23590,120631100.0,ROBBERY,10/07/2012 01:56:00 AM,2012,10,Sunday,WHEATLAND AV,"(42.29283136, -71.07618956)"
23591,120631103.0,AGGRAVATED ASSAULT,10/07/2012 01:59:00 AM,2012,10,Sunday,HIGH ST,"(42.35643594, -71.05255077)"
23592,120632015.0,ROBBERY,10/07/2012 02:00:00 AM,2012,10,Sunday,TALBOT AV,"(42.29112136, -71.07512956)"
23593,120632596.0,RESIDENTIAL BURGLARY,10/07/2012 02:00:00 AM,2012,10,Sunday,HAMILTON ST,"(42.30585356, -71.06666005)"
23594,120631117.0,VAL,10/07/2012 02:00:00 AM,2012,10,Sunday,MALCOLM X BL,"(42.33141135, -71.09436955)"
23595,120632821.0,DISORDERLY,10/07/2012 02:10:00 AM,2012,10,Sunday,MT VERNON ST,"(42.31776637, -71.04205955)"
23596,120631129.0,PropDam,10/07/2012 02:11:00 AM,2012,10,Sunday,DEVONSHIRE ST,"(42.35602634, -71.05731956)"
23597,120631132.0,AGGRAVATED ASSAULT,10/07/2012 02:14:00 AM,2012,10,Sunday,WALK HILL ST,"(42.28145398, -71.09814282)"
23598,120631145.0,LICViol,10/07/2012 02:22:00 AM,2012,10,Sunday,W BROADWAY,"(42.33614915, -71.0467171)"
23599,120631147.0,AGGRAVATED ASSAULT,10/07/2012 02:22:00 AM,2012,10,Sunday,TIBBETTS TOWN WY,"(42.37828994, -71.06936183)"
23600,120631149.0,InvPer,10/07/2012 02:24:00 AM,2012,10,Sunday,MINOT ST,"(42.28353136, -71.05741957)"
23601,120631184.0,ROBBERY,10/07/2012 02:28:00 AM,2012,10,Sunday,BRUNSWICK ST,"(42.31089636, -71.08006455)"
23602,120631746.0,VAL,10/07/2012 02:30:00 AM,2012,10,Sunday,BRUNSWICK ST,"(42.31089636, -71.08006455)"
23603,120631161.0,LICViol,10/07/2012 02:30:00 AM,2012,10,Sunday,HUNTINGTON AV,"(42.33493635, -71.10264455)"
23604,120631166.0,MedAssist,10/07/2012 02:31:00 AM,2012,10,Sunday,FOSTER ST,"(42.34289281, -71.15810671)"
23605,120631170.0,MVAcc,10/07/2012 02:32:00 AM,2012,10,Sunday,FREEPORT ST,"(42.30572646, -71.05754941)"
23606,120631171.0,VAL,10/07/2012 02:33:00 AM,2012,10,Sunday,BOYLSTON ST,"(42.35065135, -71.07523956)"
23607,120631173.0,InvPer,10/07/2012 02:34:00 AM,2012,10,Sunday,COLUMBIA RD,"(42.31672136, -71.06556957)"
23608,120631127.0,InvPer,10/07/2012 02:38:00 AM,2012,10,Sunday,E BROOKLINE ST,"(42.33920635, -71.07202956)"
23609,120631189.0,TOWED,10/07/2012 02:46:00 AM,2012,10,Sunday,MORELAND ST,"(42.32378135, -71.07877956)"
23610,120631212.0,MedAssist,10/07/2012 03:00:00 AM,2012,10,Sunday,CARNEY CT,"(42.37965134, -71.05997956)"
23611,120631219.0,AGGRAVATED ASSAULT,10/07/2012 03:00:00 AM,2012,10,Sunday,COMMONWEALTH AV,"(42.35214135, -71.12503954)"
23612,120632331.0,OTHER LARCENY,10/07/2012 03:00:00 AM,2012,10,Sunday,RUGG RD,"(42.35494135, -71.13536453)"
23613,120631220.0,SIMPLE ASSAULT,10/07/2012 03:05:00 AM,2012,10,Sunday,POST OFFICE SQ,"(42.35725634, -71.05631456)"
23614,120631225.0,MVAcc,10/07/2012 03:12:00 AM,2012,10,Sunday,NEPONSET AV,"(42.29665635, -71.05553456)"
23615,120633728.0,PropDam,10/07/2012 03:22:00 AM,2012,10,Sunday,TRAIN ST,"(42.28941136, -71.05235957)"
23616,120631235.0,MVAcc,10/07/2012 03:22:00 AM,2012,10,Sunday,ASHMONT ST,"(42.28911136, -71.05217957)"
23617,120632823.0,PubDrink,10/07/2012 03:24:00 AM,2012,10,Sunday,MT VERNON ST,"(42.31776637, -71.04205955)"
23618,120631239.0,InvProp,10/07/2012 03:26:00 AM,2012,10,Sunday,CODMAN PARK,"(42.32003502, -71.09299654)"
23619,120631247.0,VANDALISM,10/07/2012 03:32:00 AM,2012,10,Sunday,SHEAFE ST,"(42.38039134, -71.06438956)"
23620,120631258.0,LARCENY FROM MOTOR VEHICLE,10/07/2012 03:48:00 AM,2012,10,Sunday,HUNTINGTON AV,"(42.3325566, -71.11109868)"
23621,120631288.0,VANDALISM,10/07/2012 04:06:00 AM,2012,10,Sunday,BELMONT ST,"(42.38132424, -71.06528934)"
23622,120631298.0,VANDALISM,10/07/2012 04:10:00 AM,2012,10,Sunday,EDEN ST,"(42.37973134, -71.06756956)"
23623,120631296.0,OTHER LARCENY,10/07/2012 04:15:00 AM,2012,10,Sunday,KENDALL ST,"(42.33491135, -71.08145956)"
23624,120636093.0,Landlord,10/07/2012 04:20:00 AM,2012,10,Sunday,PARK ST,"(42.29784135, -71.06333956)"
23625,120631352.0,ROBBERY,10/07/2012 05:00:00 AM,2012,10,Sunday,WASHINGTON ST,"(42.33382141, -71.08029642)"
23626,120631327.0,BENoProp,10/07/2012 05:00:00 AM,2012,10,Sunday,RADNOR RD,"(42.34066486, -71.15775491)"
23627,120631339.0,SIMPLE ASSAULT,10/07/2012 05:29:00 AM,2012,10,Sunday,DORCHESTER AV,"(42.27336136, -71.06777456)"
23628,120631371.0,TOWED,10/07/2012 06:45:00 AM,2012,10,Sunday,DELFORD ST,"(42.29209413, -71.12105947)"
23629,120631381.0,AGGRAVATED ASSAULT,10/07/2012 07:03:00 AM,2012,10,Sunday,WASHINGTON ST,"(42.35236135, -71.06259957)"
23630,120631722.0,PropFound,10/07/2012 07:15:00 AM,2012,10,Sunday,BOYLSTON ST,"(42.35237134, -71.06490456)"
23631,120631401.0,Arrest,10/07/2012 08:00:00 AM,2012,10,Sunday,MICHIGAN AV,"(42.30251366, -71.08330344)"
23632,120708854.0,LARCENY FROM MOTOR VEHICLE,10/07/2012 08:00:00 AM,2012,10,Sunday,E BROOKLINE ST,"(42.33867135, -71.07141956)"
23633,120631478.0,TOWED,10/07/2012 08:15:00 AM,2012,10,Sunday,FRANCIS ST,"(42.33501635, -71.10625955)"
23634,120631427.0,MedAssist,10/07/2012 08:16:00 AM,2012,10,Sunday,FIFIELD ST,"(42.30920519, -71.06319304)"
23635,120667815.0,SIMPLE ASSAULT,10/07/2012 08:20:00 AM,2012,10,Sunday,LONGFELLOW ST,"(42.30266861, -71.06601998)"
23636,120631433.0,MVAcc,10/07/2012 08:25:00 AM,2012,10,Sunday,PARKER ST,"(42.33696135, -71.09363955)"
23637,120631467.0,PropFound,10/07/2012 09:04:00 AM,2012,10,Sunday,HUNTINGTON AV,"(42.34558635, -71.08156455)"
23638,120631480.0,MVAcc,10/07/2012 09:14:00 AM,2012,10,Sunday,COMMONWEALTH AV,"(42.35054135, -71.11028954)"
23639,120631463.0,DRUG CHARGES,10/07/2012 09:15:00 AM,2012,10,Sunday,LAWRENCE ST,"(42.37634134, -71.06678456)"
23640,120631484.0,VAL,10/07/2012 09:21:00 AM,2012,10,Sunday,CASTLETON ST,"(42.32354136, -71.11511955)"
23641,120631517.0,PropFound,10/07/2012 09:49:00 AM,2012,10,Sunday,HOSMER ST,"(42.28079637, -71.09039953)"
23642,120643439.0,InvPer,10/07/2012 10:00:00 AM,2012,10,Sunday,MINOT ST,"(42.28350734, -71.05845032)"
23643,120631973.0,OTHER LARCENY,10/07/2012 10:00:00 AM,2012,10,Sunday,MAGNOLIA ST,"(42.31810635, -71.07008956)"
23644,120672743.0,PropLost,10/07/2012 10:00:00 AM,2012,10,Sunday,REGENT ST,"(42.32254135, -71.08815955)"
23645,120631551.0,TOWED,10/07/2012 10:17:00 AM,2012,10,Sunday,CLARENDON ST,"(42.35087634, -71.07534456)"
23646,120631569.0,MedAssist,10/07/2012 10:19:00 AM,2012,10,Sunday,LONGWOOD AV,"(42.33768135, -71.10489455)"
23647,120645409.0,LARCENY FROM MOTOR VEHICLE,10/07/2012 10:30:00 AM,2012,10,Sunday,MARKET ST,"(42.35046074, -71.15265917)"
23648,120631621.0,WEAPONS CHARGE,10/07/2012 11:00:00 AM,2012,10,Sunday,WALNUT AV,"(42.31167136, -71.09765955)"
23649,120632690.0,SIMPLE ASSAULT,10/07/2012 11:00:00 AM,2012,10,Sunday,MORTON ST,"(42.27852636, -71.07973456)"
23650,120656077.0,InvProp,10/07/2012 11:00:00 AM,2012,10,Sunday,CHARLESGATE,"(0.0, 0.0)"
23651,120633362.0,RESIDENTIAL BURGLARY,10/07/2012 11:22:00 AM,2012,10,Sunday,REGENT ST,"(42.32496225, -71.08511311)"
23652,120632117.0,InvProp,10/07/2012 11:25:00 AM,2012,10,Sunday,ST CASIMIR,"(42.33937982, -71.05316301)"
23653,120631664.0,DEATH INVESTIGATION,10/07/2012 11:30:00 AM,2012,10,Sunday,BOWDOIN ST,"(42.36018634, -71.06287456)"
23654,120631653.0,MVAcc,10/07/2012 11:30:00 AM,2012,10,Sunday,E BROADWAY,"(42.33578135, -71.02715958)"
23655,120631675.0,MVAcc,10/07/2012 11:40:00 AM,2012,10,Sunday,NEPTUNE RD,"(42.37999134, -71.02545958)"
23656,120631672.0,MVAcc,10/07/2012 11:44:00 AM,2012,10,Sunday,MASSACHUSETTS AV,"(42.34242635, -71.08445955)"
23657,120631687.0,InvPer,10/07/2012 11:55:00 AM,2012,10,Sunday,YARMOUTH ST,"(42.34594135, -71.07673955)"
23658,120632044.0,LARCENY FROM MOTOR VEHICLE,10/07/2012 12:00:00 PM,2012,10,Sunday,JERSEY ST,"(42.34369135, -71.09737955)"
23659,120633142.0,PersLoc,10/07/2012 12:00:00 PM,2012,10,Sunday,N POINT DR,"(42.32011135, -71.04118957)"
23660,120663623.0,VANDALISM,10/07/2012 12:00:00 PM,2012,10,Sunday,EDGEWOOD ST,"(42.31856637, -71.08057503)"
23661,120633620.0,VANDALISM,10/07/2012 12:00:00 PM,2012,10,Sunday,PARK VALE AV,"(42.35185599, -71.13305761)"
23662,120632402.0,RESIDENTIAL BURGLARY,10/07/2012 12:00:00 PM,2012,10,Sunday,SYDNEY ST,"(42.31328183, -71.0530059)"
23663,120645045.0,PropLost,10/07/2012 12:00:00 PM,2012,10,Sunday,DANA AV,"(42.25313373, -71.12378192)"
23664,120631693.0,InvProp,10/07/2012 12:02:00 PM,2012,10,Sunday,MICHELANGELO ST,"(42.36706134, -71.05483456)"
23665,120631647.0,TOWED,10/07/2012 12:12:00 PM,2012,10,Sunday,HILLSIDE ST,"(42.32949635, -71.09971454)"
23666,120631729.0,TOWED,10/07/2012 12:24:00 PM,2012,10,Sunday,GRANBY ST,"(42.35018635, -71.10350455)"
23667,120631766.0,DRUG CHARGES,10/07/2012 12:30:00 PM,2012,10,Sunday,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
23668,120631836.0,PropFound,10/07/2012 12:30:00 PM,2012,10,Sunday,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
23669,120632795.0,LARCENY FROM MOTOR VEHICLE,10/07/2012 12:30:00 PM,2012,10,Sunday,IPSWICH ST,"(42.34521135, -71.09532955)"
23670,120632127.0,RESIDENTIAL BURGLARY,10/07/2012 01:00:00 PM,2012,10,Sunday,E CONCORD ST,"(42.33750775, -71.0745249)"
23671,120635358.0,OTHER LARCENY,10/07/2012 01:00:00 PM,2012,10,Sunday,CALLENDER ST,"(42.28772096, -71.08591106)"
23672,120631925.0,Explos,10/07/2012 01:00:00 PM,2012,10,Sunday,PARKMAN ST,"(42.29709136, -71.05727957)"
23673,120633494.0,VANDALISM,10/07/2012 01:00:00 PM,2012,10,Sunday,GLADESIDE AV,"(42.27381636, -71.08641956)"
23674,120631802.0,OTHER LARCENY,10/07/2012 01:07:00 PM,2012,10,Sunday,WASHINGTON ST,"(42.33238942, -71.08135015)"
23675,120631830.0,Argue,10/07/2012 01:25:00 PM,2012,10,Sunday,MT PLEASANT AV,"(42.32556135, -71.07776956)"
23676,120632483.0,OTHER LARCENY,10/07/2012 01:30:00 PM,2012,10,Sunday,TREMONT ST,"(42.35535484, -71.06310606)"
23677,120635322.0,PropLost,10/07/2012 01:30:00 PM,2012,10,Sunday,CROWELL ST,"(42.28382136, -71.08231956)"
23678,120631843.0,MVAcc,10/07/2012 01:33:00 PM,2012,10,Sunday,HEREFORD ST,"(42.35011134, -71.08630455)"
23679,120631857.0,OTHER LARCENY,10/07/2012 01:40:00 PM,2012,10,Sunday,NEWBURY ST,"(42.35164135, -71.07485456)"
23680,120631839.0,MVAcc,10/07/2012 01:42:00 PM,2012,10,Sunday,HAROLD ST,"(42.31209136, -71.09343955)"
23681,120631886.0,MVAcc,10/07/2012 01:50:00 PM,2012,10,Sunday,W BROADWAY,"(42.33843409, -71.0502471)"
23682,120631875.0,RESIDENTIAL BURGLARY,10/07/2012 01:51:00 PM,2012,10,Sunday,WASHINGTON ST,"(42.33676635, -71.07665456)"
23683,120651715.0,Service,10/07/2012 02:00:00 PM,2012,10,Sunday,CUSHMAN RD,"(42.35372635, -71.14664453)"
23684,120631985.0,DRUG CHARGES,10/07/2012 02:00:00 PM,2012,10,Sunday,W BROADWAY,"(42.34130529, -71.0547108)"
23685,120634529.0,COMMERCIAL BURGLARY,10/07/2012 02:00:00 PM,2012,10,Sunday,CIRCUIT ST,"(42.3241645, -71.08694015)"
23686,120633339.0,VANDALISM,10/07/2012 02:00:00 PM,2012,10,Sunday,CAPEN ST,"(42.28424136, -71.08112956)"
23687,120631961.0,PersLoc,10/07/2012 02:00:00 PM,2012,10,Sunday,FRUIT ST,"(42.36240114, -71.06941954)"
23688,120631898.0,MVAcc,10/07/2012 02:06:00 PM,2012,10,Sunday,BEACON ST,"(42.34723135, -71.10289955)"
23689,120633786.0,InvPer,10/07/2012 02:20:00 PM,2012,10,Sunday,FARMINGTON RD,"(42.29453147, -71.15875937)"
23690,120631934.0,MedAssist,10/07/2012 02:27:00 PM,2012,10,Sunday,MICHELANGELO ST,"(42.36706134, -71.05483456)"
23691,120631930.0,VAL,10/07/2012 02:28:00 PM,2012,10,Sunday,FLEET ST,"(42.36428134, -71.05204956)"
23692,120632028.0,PersMiss,10/07/2012 02:30:00 PM,2012,10,Sunday,ATHELWOLD ST,"(42.29602136, -71.07718456)"
23693,120632034.0,OTHER LARCENY,10/07/2012 02:30:00 PM,2012,10,Sunday,SAMOSET ST,"(42.29146636, -71.06487456)"
23694,120632194.0,PersLoc,10/07/2012 02:30:00 PM,2012,10,Sunday,ATHELWOLD ST,"(42.29602136, -71.07718456)"
23695,120632190.0,PersLoc,10/07/2012 02:30:00 PM,2012,10,Sunday,ATHELWOLD ST,"(42.29602136, -71.07718456)"
23696,120632191.0,PersLoc,10/07/2012 02:30:00 PM,2012,10,Sunday,ATHELWOLD ST,"(42.29602136, -71.07718456)"
23697,120631949.0,RESIDENTIAL BURGLARY,10/07/2012 02:47:00 PM,2012,10,Sunday,ADAMS ST,"(42.30508135, -71.06136456)"
23698,120631968.0,InvProp,10/07/2012 02:58:00 PM,2012,10,Sunday,JESS ST,"(42.31532135, -71.10351955)"
23699,120632000.0,AGGRAVATED ASSAULT,10/07/2012 03:00:00 PM,2012,10,Sunday,BUNKER HILL ST,"(42.37816134, -71.06025956)"
23700,120635642.0,VAL,10/07/2012 03:00:00 PM,2012,10,Sunday,KITTREDGE ST,"(42.28417136, -71.12936454)"
23701,120631971.0,InvPer,10/07/2012 03:01:00 PM,2012,10,Sunday,COLUMBIA RD,"(42.30593033, -71.07926284)"
23702,120631924.0,OTHER LARCENY,10/07/2012 03:05:00 PM,2012,10,Sunday,BOYLSTON ST,"(42.34891134, -71.08155955)"
23703,120631980.0,VAL,10/07/2012 03:06:00 PM,2012,10,Sunday,RUGGLES ST,"(42.33450135, -71.08950956)"
23704,120632087.0,PropLost,10/07/2012 03:15:00 PM,2012,10,Sunday,COMMONWEALTH AV,"(42.35064962, -71.13045054)"
23705,120631987.0,DRUG CHARGES,10/07/2012 03:30:00 PM,2012,10,Sunday,W BROADWAY,"(42.34130529, -71.0547108)"
23706,120633795.0,LARCENY FROM MOTOR VEHICLE,10/07/2012 03:30:00 PM,2012,10,Sunday,FORSYTH ST,"(42.34010635, -71.09082955)"
23707,120632398.0,VANDALISM,10/07/2012 03:50:00 PM,2012,10,Sunday,ALLSTON ST,"(42.35129635, -71.13581454)"
23708,120702404.0,MVAcc,10/07/2012 03:57:00 PM,2012,10,Sunday,BLUE HILL AV,"(42.30234264, -71.08540163)"
23709,120632047.0,SIMPLE ASSAULT,10/07/2012 03:59:00 PM,2012,10,Sunday,SYCAMORE ST,"(42.28499136, -71.12447955)"
23710,120632300.0,OTHER LARCENY,10/07/2012 04:00:00 PM,2012,10,Sunday,MILK ST,"(42.35853201, -71.05284634)"
23711,120633459.0,LARCENY FROM MOTOR VEHICLE,10/07/2012 04:00:00 PM,2012,10,Sunday,KEYSTONE ST,"(42.26999136, -71.16460453)"
23712,120632043.0,MVAcc,10/07/2012 04:00:00 PM,2012,10,Sunday,HUNTINGTON AV,"(42.34077135, -71.08770455)"
23713,120632176.0,LARCENY FROM MOTOR VEHICLE,10/07/2012 04:15:00 PM,2012,10,Sunday,E BROADWAY,"(42.33558135, -71.03993957)"
23714,120632132.0,AGGRAVATED ASSAULT,10/07/2012 04:38:00 PM,2012,10,Sunday,BOWDOIN ST,"(42.29938136, -71.07364956)"
23715,120632139.0,InvPer,10/07/2012 04:41:00 PM,2012,10,Sunday,DALESSIO CT,"(42.33884135, -71.05515456)"
23716,120632153.0,VAL,10/07/2012 04:58:00 PM,2012,10,Sunday,MERIDIAN ST,"(42.3727862, -71.0390398)"
23717,120632182.0,AGGRAVATED ASSAULT,10/07/2012 05:00:00 PM,2012,10,Sunday,HARVARD ST,"(42.28967408, -71.09207321)"
23718,120634328.0,VAL,10/07/2012 05:00:00 PM,2012,10,Sunday,W 3RD ST,"(42.33957135, -71.04993957)"
23719,120638173.0,VAL,10/07/2012 05:00:00 PM,2012,10,Sunday,COLBORNE RD,"(42.34371718, -71.14697399)"
23720,120632154.0,MVAcc,10/07/2012 05:00:00 PM,2012,10,Sunday,SARATOGA ST,"(42.38344134, -70.99782959)"
23721,120636588.0,DEATH INVESTIGATION,10/07/2012 05:00:00 PM,2012,10,Sunday,GRAY ST,"(42.34549135, -71.07169456)"
23722,120632162.0,VAL,10/07/2012 05:04:00 PM,2012,10,Sunday,BLUE HILL AV,"(42.28785136, -71.09033956)"
23723,120632186.0,Argue,10/07/2012 05:18:00 PM,2012,10,Sunday,CLIFFORD ST,"(42.31986599, -71.0797171)"
23724,120633402.0,OTHER LARCENY,10/07/2012 05:30:00 PM,2012,10,Sunday,1ST AV,"(42.37733634, -71.05048956)"
23725,120632214.0,OTHER,10/07/2012 05:36:00 PM,2012,10,Sunday,ATLANTIC AV,"(42.35876135, -71.05157957)"
23726,120632210.0,PropLost,10/07/2012 05:43:00 PM,2012,10,Sunday,MORTON ST,"(42.27573537, -71.07358132)"
23727,120702691.0,SIMPLE ASSAULT,10/07/2012 05:55:00 PM,2012,10,Sunday,TALBOT AV,"(42.29308636, -71.08174955)"
23728,120632252.0,OTHER LARCENY,10/07/2012 05:56:00 PM,2012,10,Sunday,GENEVA AV,"(42.29848136, -71.06315456)"
23729,120635096.0,SIMPLE ASSAULT,10/07/2012 06:00:00 PM,2012,10,Sunday,GARFIELD AV,"(42.24356838, -71.11986673)"
23730,120632242.0,TRESPASS,10/07/2012 06:00:00 PM,2012,10,Sunday,DARTMOUTH ST,"(42.35027134, -71.07746955)"
23731,120632155.0,TOWED,10/07/2012 06:00:00 PM,2012,10,Sunday,COLUMBUS AV,"(42.34397635, -71.07754456)"
23732,120632309.0,FORGERY,10/07/2012 06:00:00 PM,2012,10,Sunday,RIVER ST,"(42.27231602, -71.06985927)"
23733,120643504.0,VAL,10/07/2012 06:00:00 PM,2012,10,Sunday,RIVER ST,"(42.27231602, -71.06985927)"
23734,120632302.0,OTHER LARCENY,10/07/2012 06:10:00 PM,2012,10,Sunday,HEMENWAY ST,"(42.3449914, -71.08961498)"
23735,120632257.0,TOWED,10/07/2012 06:11:00 PM,2012,10,Sunday,NEWBURY ST,"(42.35057135, -71.07881456)"
23736,120704391.0,OTHER LARCENY,10/07/2012 06:30:00 PM,2012,10,Sunday,STATE ST,"(42.35887134, -71.05634456)"
23737,120632296.0,SIMPLE ASSAULT,10/07/2012 06:35:00 PM,2012,10,Sunday,TOPLIFF ST,"(42.30443635, -71.06861456)"
23738,120632313.0,MVAcc,10/07/2012 06:51:00 PM,2012,10,Sunday,HYDE PARK AV,"(42.28084619, -71.11892631)"
23739,120632318.0,PropFound,10/07/2012 06:55:00 PM,2012,10,Sunday,GIBSON ST,"(42.29754136, -71.05973457)"
23740,120634287.0,VANDALISM,10/07/2012 07:00:00 PM,2012,10,Sunday,PRATT ST,"(42.35499132, -71.12888958)"
23741,120635960.0,COMMERCIAL BURGLARY,10/07/2012 07:00:00 PM,2012,10,Sunday,BEACON ST,"(42.33616959, -71.15047762)"
23742,120643111.0,VAL,10/07/2012 07:00:00 PM,2012,10,Sunday,CENTRE ST,"(42.32237136, -71.10841955)"
23743,120632335.0,BENoProp,10/07/2012 07:08:00 PM,2012,10,Sunday,CUMMINS HY,"(42.28167636, -71.12221954)"
23744,120632319.0,MVAcc,10/07/2012 07:09:00 PM,2012,10,Sunday,SCHOOL ST,"(42.35787634, -71.06010456)"
23745,120632342.0,SIMPLE ASSAULT,10/07/2012 07:15:00 PM,2012,10,Sunday,PARKER HILL AV,"(42.33081319, -71.10925798)"
23746,120632346.0,AGGRAVATED ASSAULT,10/07/2012 07:19:00 PM,2012,10,Sunday,AMORY ST,"(42.31913635, -71.10064455)"
23747,120634302.0,VANDALISM,10/07/2012 07:30:00 PM,2012,10,Sunday,WHITBY TR,"(42.31434635, -71.06046956)"
23748,120632429.0,InvPer,10/07/2012 07:38:00 PM,2012,10,Sunday,TREMONT ST,"(42.33488135, -71.08876455)"
23749,120632382.0,VAL,10/07/2012 07:40:00 PM,2012,10,Sunday,RICHFIELD ST,"(42.3066511, -71.07044542)"
23750,120632388.0,MedAssist,10/07/2012 07:45:00 PM,2012,10,Sunday,LOGAN WY,"(42.32779635, -71.05437456)"
23751,120633031.0,OTHER LARCENY,10/07/2012 08:00:00 PM,2012,10,Sunday,GREENWICH ST,"(42.33580135, -71.08411955)"
23752,120633156.0,AUTO THEFT,10/07/2012 08:00:00 PM,2012,10,Sunday,MORRISSEY BL,"(42.29487404, -71.04731405)"
23753,120637731.0,VANDALISM,10/07/2012 08:00:00 PM,2012,10,Sunday,HIGHLAND ST,"(42.32946096, -71.09147342)"
23754,120638029.0,VANDALISM,10/07/2012 08:00:00 PM,2012,10,Sunday,WALNUT PARK,"(42.31638136, -71.09769955)"
23755,120633788.0,LARCENY FROM MOTOR VEHICLE,10/07/2012 08:00:00 PM,2012,10,Sunday,CONCORD SQ,"(42.34213135, -71.07980956)"
23756,120636603.0,VAL,10/07/2012 08:00:00 PM,2012,10,Sunday,SALISBURY PARK,"(42.29904136, -71.05907957)"
23757,120632413.0,VANDALISM,10/07/2012 08:02:00 PM,2012,10,Sunday,WARREN ST,"(42.31692428, -71.08252908)"
23758,120632363.0,VAL,10/07/2012 08:15:00 PM,2012,10,Sunday,PRINCE ST,"(42.3647596, -71.05469112)"
23759,120632437.0,OTHER LARCENY,10/07/2012 08:17:00 PM,2012,10,Sunday,BLUE HILL AV,"(42.30911635, -71.08283956)"
23760,120632449.0,ROBBERY,10/07/2012 08:25:00 PM,2012,10,Sunday,DORCHESTER AV,"(42.29943135, -71.06040956)"
23761,120632460.0,MedAssist,10/07/2012 08:32:00 PM,2012,10,Sunday,WARREN ST,"(42.34938895, -71.14242987)"
23762,120632470.0,Arrest,10/07/2012 08:37:00 PM,2012,10,Sunday,DEERING RD,"(42.28413136, -71.09306954)"
23763,120632585.0,LARCENY FROM MOTOR VEHICLE,10/07/2012 08:40:00 PM,2012,10,Sunday,BOYLSTON ST,"(42.34813135, -71.08448455)"
23764,120632570.0,VANDALISM,10/07/2012 08:40:00 PM,2012,10,Sunday,CENTRE ST,"(42.32088135, -71.11057955)"
23765,120632473.0,RESIDENTIAL BURGLARY,10/07/2012 08:41:00 PM,2012,10,Sunday,BUCKNAM ST,"(42.32709396, -71.1041776)"
23766,120632484.0,LARCENY FROM MOTOR VEHICLE,10/07/2012 08:49:00 PM,2012,10,Sunday,TERRACE ST,"(42.32744525, -71.09852752)"
23767,120633011.0,InvProp,10/07/2012 09:00:00 PM,2012,10,Sunday,OLD HARBOR ST,"(42.33232635, -71.04738957)"
23768,120635444.0,VANDALISM,10/07/2012 09:00:00 PM,2012,10,Sunday,B ST,"(42.33854135, -71.05666956)"
23769,120633974.0,RESIDENTIAL BURGLARY,10/07/2012 09:30:00 PM,2012,10,Sunday,TREMONT ST,"(42.33870135, -71.08145456)"
