,COMPNOS,INCIDENT_TYPE_DESCRIPTION,REPORTINGAREA,FROMDATE,Year,Month,DAY_WEEK,X,Y,STREETNAME,Location
18228,120582352.0,OTHER LARCENY,186,09/16/2012 06:30:00 PM,2012,9,Sunday,774104.1328,2943918.604,ALLSTATE RD,"(42.32543556, -71.06387302)"
18229,120582063.0,WEAPONS CHARGE,357,09/16/2012 06:35:00 PM,2012,9,Sunday,771507.8429,2934410.665,WASHINGTON ST,"(42.29938136, -71.07364956)"
18230,120582185.0,InvProp,468,09/16/2012 06:40:00 PM,2012,9,Sunday,765434.0731,2927570.023,HAZELTON ST,"(42.28069131, -71.09622017)"
18232,120585781.0,FRAUD,76,09/16/2012 06:45:00 PM,2012,9,Sunday,774666.9647,2958469.934,CAUSEWAY ST,"(42.36535688, -71.06151511)"
18233,120584511.0,SIMPLE ASSAULT,304,09/16/2012 06:49:00 PM,2012,9,Sunday,764957.8611,2942595.539,SLAYTON WY,"(42.32192837, -71.09771804)"
18234,120582025.0,MedAssist,123,09/16/2012 07:07:00 PM,2012,9,Sunday,774022.5582,2952389.583,WASHINGTON ST,"(42.34868134, -71.06401456)"
18235,120582027.0,MVAcc,240,09/16/2012 07:07:00 PM,2012,9,Sunday,775133.3859,2941684.776,E COTTAGE ST,"(42.31929135, -71.06010957)"
18236,120582005.0,PropFound,320,09/16/2012 07:17:00 PM,2012,9,Sunday,768410.8001,2938181.76,MAPLE ST,"(42.30977135, -71.08502956)"
18237,120582056.0,VAL,358,09/16/2012 07:22:00 PM,2012,9,Sunday,772151.7903,2933387.893,CLAYBOURNE ST,"(42.29656596, -71.07128829)"
18238,120582068.0,MedAssist,322,09/16/2012 07:30:00 PM,2012,9,Sunday,769066.9552,2940072.682,KAVANAUGH WAY,"(42.31495135, -71.08256955)"
18239,120582078.0,PropFound,74,09/16/2012 07:36:00 PM,2012,9,Sunday,774587.1214,2957777.561,MERRIMAC ST,"(42.36345812, -71.06182371)"
18240,120582326.0,LARCENY FROM MOTOR VEHICLE,120,09/16/2012 07:40:00 PM,2012,9,Sunday,772743.942,2953454.502,PROVIDENCE ST,"(42.35162134, -71.06872456)"
18241,120582212.0,SIMPLE ASSAULT,427,09/16/2012 08:25:00 PM,2012,9,Sunday,766274.5068,2926929.441,BLUE HILL AV,"(42.27892255, -71.09312582)"
18242,120582526.0,ROBBERY,614,09/16/2012 08:30:00 PM,2012,9,Sunday,764224.9912,2947698.7860000003,LONGWOOD AV,"(42.33594135, -71.10033955)"
18243,120582171.0,VAL,130,09/16/2012 08:38:00 PM,2012,9,Sunday,770407.2615,2952874.296,DARTMOUTH ST,"(42.35006135, -71.07737956)"
18244,120583654.0,SIMPLE ASSAULT,328,09/16/2012 09:00:00 PM,2012,9,Sunday,770102.3793,2938525.3219999997,NORMANDY ST,"(42.31069135, -71.07876956)"
18245,120599685.0,OTHER LARCENY,345,09/16/2012 09:00:00 PM,2012,9,Sunday,774410.5987,2935424.046,WESTVILLE ST,"(42.30212181, -71.06290072)"
18246,120582932.0,LARCENY FROM MOTOR VEHICLE,621,09/16/2012 09:00:00 PM,2012,9,Sunday,767083.2289,2952130.202,NEWBURY ST,"(42.34806406, -71.08968949)"
18247,120583375.0,AUTO THEFT,262,09/16/2012 09:00:00 PM,2012,9,Sunday,770594.8081,2942419.2989999996,WOODVILLE ST,"(42.32136992, -71.07687762)"
18248,120582240.0,OTHER LARCENY,76,09/16/2012 09:08:00 PM,2012,9,Sunday,775230.5321,2957958.797,CANAL ST,"(42.36394634, -71.05943956)"
18249,120582244.0,VAL,469,09/16/2012 09:13:00 PM,2012,9,Sunday,763312.5507,2929371.433,WALK HILL ST,"(42.2856618, -71.10402889)"
18250,120582255.0,ROBBERY,311,09/16/2012 09:18:00 PM,2012,9,Sunday,769146.4528,2940960.4469999997,WARREN ST,"(42.31738635, -71.08225955)"
18251,120582249.0,VAL,557,09/16/2012 09:19:00 PM,2012,9,Sunday,756311.839,2927028.045,METROPOLITAN AV,"(42.27931764, -71.12993814)"
18252,120592227.0,VANDALISM,336,09/16/2012 09:30:00 PM,2012,9,Sunday,772011.948,2936654.4,OLNEY ST,"(42.30553135, -71.07174456)"
18253,120582316.0,VANDALISM,96,09/16/2012 09:45:00 PM,2012,9,Sunday,777573.203,2955784.918,E INDIA ROW,"(42.35794766, -71.05081372)"
18254,120582257.0,DISORDERLY,0,09/16/2012 09:49:00 PM,2012,9,Sunday,763744.522,2943177.66,BICKFORD ST,"(42.32354135, -71.10219455)"
18255,120585116.0,VAL,540,09/16/2012 10:00:00 PM,2012,9,Sunday,755901.0685,2916155.14,ELLIS ST,"(42.24948637, -71.13162954)"
18256,120582968.0,AUTO THEFT,597,09/16/2012 10:00:00 PM,2012,9,Sunday,769043.9088,2949201.442,COLUMBUS AV,"(42.34000135, -71.08248956)"
18257,120582667.0,PersMiss,908,09/16/2012 10:00:00 PM,2012,9,Sunday,767289.676,2932933.422,SHANDON RD,"(42.29538451, -71.08926776)"
18258,120582762.0,RESIDENTIAL BURGLARY,271,09/16/2012 10:00:00 PM,2012,9,Sunday,770739.8745,2947681.035,MASSACHUSETTS AV,"(42.33580635, -71.07624456)"
18259,120587200.0,LARCENY FROM MOTOR VEHICLE,141,09/16/2012 10:00:00 PM,2012,9,Sunday,767343.3048,2952571.422,COMMONWEALTH AV,"(42.34927135, -71.08871955)"
18260,120582346.0,OTHER LARCENY,428,09/16/2012 10:09:00 PM,2012,9,Sunday,766675.5535,2928587.222,BLUE HILL AV,"(42.28346636, -71.09161455)"
18261,120583950.0,VANDALISM,238,09/16/2012 10:30:00 PM,2012,9,Sunday,773664.8466,2941741.205,GENE ST,"(42.31946685, -71.06553847)"
18262,120582382.0,VAL,296,09/16/2012 10:36:00 PM,2012,9,Sunday,769452.9866,2943007.778,DUNREATH ST,"(42.32300019, -71.08108899)"
18263,120582387.0,AGGRAVATED ASSAULT,130,09/16/2012 10:37:00 PM,2012,9,Sunday,770123.9452,2952769.035,BOYLSTON ST,"(42.34977635, -71.07842956)"
18264,120583123.0,AUTO THEFT,399,09/16/2012 10:40:00 PM,2012,9,Sunday,772588.4515,2930018.583,WALTON ST,"(42.28731434, -71.06973713)"
18265,120583779.0,InvProp,151,09/16/2012 10:45:00 PM,2012,9,Sunday,772033.6721,2951710.778,CHANDLER ST,"(42.34684635, -71.07138456)"
18266,120582753.0,COMMERCIAL BURGLARY,404,09/16/2012 11:00:00 PM,2012,9,Sunday,772683.4254,2926731.202,WASHINGTON ST,"(42.27829224, -71.06944746)"
18267,120582786.0,LARCENY FROM MOTOR VEHICLE,366,09/16/2012 11:00:00 PM,2012,9,Sunday,775418.6046,2930975.8030000003,FLORIDA ST,"(42.28990135, -71.05925956)"
18268,120582427.0,ROBBERY,388,09/16/2012 11:11:00 PM,2012,9,Sunday,773047.8452,2924187.454,ADAMS ST,"(42.27130697, -71.06814847)"
18269,120583456.0,LARCENY FROM MOTOR VEHICLE,350,09/16/2012 11:30:00 PM,2012,9,Sunday,776012.6569,2935377.482,LEONARD ST,"(42.30197135, -71.05697957)"
18270,120584492.0,LARCENY FROM MOTOR VEHICLE,144,09/16/2012 11:30:00 PM,2012,9,Sunday,768194.3464,2951278.183,ST CECELIA ST,"(42.34571135, -71.08559455)"
18271,120638617.0,FRAUD,249,09/17/2012 12:00:00 AM,2012,9,Monday,777183.3406,2940239.541,SYDNEY ST,"(42.3152963, -71.05255784)"
18272,120594131.0,FRAUD,345,09/17/2012 12:00:00 AM,2012,9,Monday,774109.2782,2935688.367,DRAPER ST,"(42.30285135, -71.06400956)"
18273,120686806.0,OTHER LARCENY,610,09/17/2012 12:00:00 AM,2012,9,Monday,760020.9284,2942515.559,PERKINS ST,"(42.32177134, -71.11597463)"
18275,120582469.0,DRUG CHARGES,28,09/17/2012 12:04:00 AM,2012,9,Monday,781526.7033,2961354.047,PORTER ST,"(42.37317134, -71.03607457)"
18276,120582473.0,Argue,237,09/17/2012 12:05:00 AM,2012,9,Monday,774530.2461,2941954.9930000002,COLUMBIA RD,"(42.32004135, -71.06233456)"
18277,120582480.0,WEAPONS CHARGE,326,09/17/2012 12:11:00 AM,2012,9,Monday,770112.0165,2938984.9930000002,CRESTON ST,"(42.31195258, -71.07872554)"
18278,120582606.0,PropLost,326,09/17/2012 12:11:00 AM,2012,9,Monday,770112.0165,2938984.9930000002,CRESTON ST,"(42.31195258, -71.07872554)"
18279,120582607.0,MedAssist,326,09/17/2012 12:11:00 AM,2012,9,Monday,770112.0165,2938984.9930000002,CRESTON ST,"(42.31195258, -71.07872554)"
18280,120582483.0,LARCENY FROM MOTOR VEHICLE,492,09/17/2012 12:18:00 AM,2012,9,Monday,758850.9333,2923749.832,HYDE PARK AV,"(42.27029137, -71.12060955)"
18281,120582519.0,VAL,173,09/17/2012 12:43:00 AM,2012,9,Monday,775603.787,2953727.883,ESSEX ST,"(42.35233135, -71.05813957)"
18282,120582531.0,OTHER LARCENY,134,09/17/2012 12:55:00 AM,2012,9,Monday,770470.6585,2952900.122,BOYLSTON ST,"(42.35013134, -71.07714456)"
18283,120583343.0,RESIDENTIAL BURGLARY,462,09/17/2012 01:00:00 AM,2012,9,Monday,771552.865,2935621.039,ROSSETER ST,"(42.30270207, -71.07346077)"
18284,120583554.0,OTHER LARCENY,38,09/17/2012 01:00:00 AM,2012,9,Monday,777623.5795,2962851.001,1ST AV,"(42.37733634, -71.05048956)"
18285,120584805.0,VAL,177,09/17/2012 01:00:00 AM,2012,9,Monday,773117.2696,2946148.6539999996,SOUTHAMPTON ST,"(42.33156869, -71.06748051)"
18286,120582541.0,VAL,402,09/17/2012 01:02:00 AM,2012,9,Monday,773344.6693,2928570.9189999998,FULLER ST,"(42.28333136, -71.06696957)"
18287,120582574.0,AGGRAVATED ASSAULT,358,09/17/2012 01:39:00 AM,2012,9,Monday,772385.7701,2933329.588,GREENBRIER ST,"(42.29640273, -71.07042454)"
18288,120582665.0,Service,358,09/17/2012 01:39:00 AM,2012,9,Monday,772385.7701,2933329.588,GREENBRIER ST,"(42.29640273, -71.07042454)"
18289,120582590.0,SIMPLE ASSAULT,94,09/17/2012 01:55:00 AM,2012,9,Monday,776836.1956,2956349.079,COMMERCIAL ST,"(42.35950634, -71.05352956)"
18290,120582592.0,DRUG CHARGES,936,09/17/2012 01:57:00 AM,2012,9,Monday,776373.7815,2948617.1380000003,ORTON MAROTTA WY,"(42.33829635, -71.05538956)"
18291,120583347.0,LARCENY FROM MOTOR VEHICLE,771,09/17/2012 02:00:00 AM,2012,9,Monday,749713.1391,2951855.4069999997,CHESTNUT HILL AV,"(42.34752135, -71.15394954)"
18292,120582609.0,LARCENY FROM MOTOR VEHICLE,771,09/17/2012 02:12:00 AM,2012,9,Monday,749713.1391,2951855.4069999997,DIGHTON ST,"(42.34752135, -71.15394954)"
18293,120582616.0,OTHER,10,09/17/2012 02:16:00 AM,2012,9,Monday,789427.6918,2966310.918,SARATOGA ST,"(42.38665134, -71.00672958)"
18294,120582722.0,AGGRAVATED ASSAULT,800,09/17/2012 02:30:00 AM,2012,9,Monday,754694.713,2954840.77,RUGG RD,"(42.35565635, -71.13547454)"
18295,120582638.0,ROBBERY,26,09/17/2012 02:41:00 AM,2012,9,Monday,780768.3862,2962035.992,CENTRAL SQ,"(42.37505388, -71.03886721)"
18296,120582645.0,InvPer,441,09/17/2012 02:46:00 AM,2012,9,Monday,769243.8945,2932717.086,KINGSDALE ST,"(42.29476483, -71.08204862)"
18297,120590486.0,AGGRAVATED ASSAULT,311,09/17/2012 03:00:00 AM,2012,9,Monday,769829.6122,2941867.4469999997,CLIFFORD ST,"(42.31986599, -71.0797171)"
18298,120582661.0,MVAcc,622,09/17/2012 03:00:00 AM,2012,9,Monday,766223.0645,2952802.9260000004,CHARLESGATE,"(42.34992135, -71.09285955)"
18299,120582673.0,FIRE,332,09/17/2012 03:26:00 AM,2012,9,Monday,773298.182,2939331.72,GLENDALE ST,"(42.31286023, -71.06693946)"
18300,120582679.0,VAL,120,09/17/2012 03:32:00 AM,2012,9,Monday,772359.2779999999,2953080.8430000003,ARLINGTON ST,"(42.35060134, -71.07015456)"
18301,120582697.0,LARCENY FROM MOTOR VEHICLE,300,09/17/2012 04:09:00 AM,2012,9,Monday,766189.917,2942183.381,BRINTON ST,"(42.32078136, -71.09316955)"
18302,120584285.0,BENoProp,498,09/17/2012 05:00:00 AM,2012,9,Monday,759163.6361,2926458.875,HYDE PARK AV,"(42.27772136, -71.11940955)"
18303,120582703.0,VAL,69,09/17/2012 05:00:00 AM,2012,9,Monday,772238.7169,2955013.53,BEACON ST,"(42.35590635, -71.07056456)"
18304,120582717.0,FIRE,38,09/17/2012 06:00:00 AM,2012,9,Monday,775965.0021,2961461.1289999997,1ST AV,"(42.37354634, -71.05665456)"
18305,120605802.0,MVAcc,600,09/17/2012 06:40:00 AM,2012,9,Monday,765536.1015,2948317.204,RUGGLES ST,"(42.33762135, -71.09547955)"
18306,120596004.0,FRAUD,303,09/17/2012 06:46:00 AM,2012,9,Monday,764176.4135,2941038.6810000003,ATHERTON ST,"(42.31766635, -71.10063454)"
18307,120583237.0,SIMPLE ASSAULT,911,09/17/2012 07:00:00 AM,2012,9,Monday,766011.2668,2947348.014,ANNUNCIATION RD,"(42.33495566, -71.09373917)"
18308,120584639.0,PersLoc,256,09/17/2012 07:00:00 AM,2012,9,Monday,780248.572,2942010.5539999995,N POINT DR,"(42.32011135, -71.04118957)"
18309,120582782.0,MVAcc,55,09/17/2012 07:15:00 AM,2012,9,Monday,774376.2619,2963012.688,GREEN ST,"(42.37782634, -71.06250456)"
18310,120583184.0,OTHER LARCENY,796,09/17/2012 07:15:00 AM,2012,9,Monday,754587.3247,2954036.749,BRIGHTON AV,"(42.35345135, -71.13588453)"
18311,120583619.0,RESIDENTIAL BURGLARY,822,09/17/2012 07:15:00 AM,2012,9,Monday,750723.819,2922545.4069999997,WASHINGTON ST,"(42.26708159, -71.1506549)"
18312,120591822.0,RESIDENTIAL BURGLARY,170,09/17/2012 07:45:00 AM,2012,9,Monday,771445.1073,2948043.5110000004,E CONCORD ST,"(42.33679135, -71.07362955)"
18313,120582864.0,MVAcc,195,09/17/2012 07:55:00 AM,2012,9,Monday,776294.6855,2947711.124,OLD COLONY AV,"(42.33581135, -71.05569956)"
18314,120757149.0,PropFound,289,09/17/2012 08:00:00 AM,2012,9,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
18315,120589072.0,AUTO THEFT,170,09/17/2012 08:00:00 AM,2012,9,Monday,771032.1683,2947352.683,MASSACHUSETTS AV,"(42.33490135, -71.07516956)"
18316,120582988.0,FRAUD,473,09/17/2012 08:00:00 AM,2012,9,Monday,762581.563,2924387.47,CUMMINS HY,"(42.27199473, -71.10681521)"
18317,120593071.0,OTHER LARCENY,76,09/17/2012 08:00:00 AM,2012,9,Monday,775058.6259999999,2958416.8389999997,HAVERHILL ST,"(42.36520565, -71.06006689)"
18318,120582884.0,InvProp,143,09/17/2012 08:00:00 AM,2012,9,Monday,769279.4105,2952449.645,BOYLSTON ST,"(42.34891134, -71.08155955)"
18319,120582900.0,PROSTITUTION CHARGES,324,09/17/2012 08:05:00 AM,2012,9,Monday,770280.5576,2940781.994,DEWEY ST,"(42.31688136, -71.07806956)"
18320,120582928.0,PROSTITUTION CHARGES,262,09/17/2012 08:14:00 AM,2012,9,Monday,770805.4354,2942105.64,W COTTAGE ST,"(42.32050635, -71.07610456)"
18321,120582935.0,DRUG CHARGES,265,09/17/2012 08:18:00 AM,2012,9,Monday,770356.3371,2941864.713,BLUE HILL AV,"(42.31985135, -71.07776956)"
18322,120583917.0,RESIDENTIAL BURGLARY,493,09/17/2012 08:30:00 AM,2012,9,Monday,761103.9945,2920333.1780000003,RIVER ST TR,"(42.26088799, -71.11234258)"
18323,120583417.0,OTHER,680,09/17/2012 08:30:00 AM,2012,9,Monday,756271.9359,2929589.291,CORINTH ST,"(42.28634636, -71.13004454)"
18324,120584158.0,OTHER LARCENY,99,09/17/2012 08:30:00 AM,2012,9,Monday,776350.2799,2955717.9,KILBY ST,"(42.35778135, -71.05533957)"
18325,120582906.0,Service,157,09/17/2012 08:40:00 AM,2012,9,Monday,770528.8857,2949062.99,W CONCORD ST,"(42.33960135, -71.07699955)"
18326,120583105.0,VAL,652,09/17/2012 08:55:00 AM,2012,9,Monday,760238.5356,2936246.623,ST ROSE ST,"(42.30456636, -71.11527454)"
18327,120583158.0,Harass,209,09/17/2012 09:00:00 AM,2012,9,Monday,780768.8314,2950834.3230000003,SUMMER ST,"(42.34431634, -71.03908957)"
18328,120583252.0,LARCENY FROM MOTOR VEHICLE,450,09/17/2012 09:00:00 AM,2012,9,Monday,771569.3712,2932260.5689999997,WHEATLAND AV,"(42.29348053, -71.07346187)"
18329,120585688.0,FRAUD,199,09/17/2012 09:00:00 AM,2012,9,Monday,776329.6405,2949460.242,W 4TH ST,"(42.34061048, -71.05553657)"
18330,120627165.0,PhoneCalls,329,09/17/2012 09:00:00 AM,2012,9,Monday,770599.3288,2937585.745,DEVON ST,"(42.30810636, -71.07694955)"
18331,120583222.0,MVAcc,68,09/17/2012 09:09:00 AM,2012,9,Monday,774309.2348,2956583.8019999997,BOWDOIN ST,"(42.36018634, -71.06287456)"
18332,120582955.0,VAL,66,09/17/2012 09:10:00 AM,2012,9,Monday,772879.3449,2956075.4289999995,PINCKNEY ST,"(42.35881134, -71.06817456)"
18333,120583058.0,OTHER LARCENY,69,09/17/2012 09:10:00 AM,2012,9,Monday,772365.7465,2955551.7010000004,CHARLES ST,"(42.35738134, -71.07008456)"
18334,120583065.0,ROBBERY,357,09/17/2012 09:14:00 AM,2012,9,Monday,772948.953,2934308.597,BLOOMFIELD ST,"(42.29908139, -71.0683246)"
18335,120583083.0,Service,634,09/17/2012 09:22:00 AM,2012,9,Monday,761167.3923,2941970.4710000004,S HUNTINGTON AV,"(42.32026135, -71.11174454)"
18336,120583307.0,VAL,54,09/17/2012 09:30:00 AM,2012,9,Monday,773167.7925,2962878.97,MAIN ST,"(42.37747634, -71.06697956)"
18337,120583113.0,VAL,330,09/17/2012 09:35:00 AM,2012,9,Monday,768497.2779,2936531.338,SEAVER ST,"(42.30524136, -71.08473956)"
18338,120583122.0,VAL,794,09/17/2012 09:41:00 AM,2012,9,Monday,754997.1243,2953969.2610000004,BRIGHTON AV,"(42.35326135, -71.13436954)"
18339,120583117.0,MedAssist,711,09/17/2012 09:41:00 AM,2012,9,Monday,750345.4717,2922091.897,WASHINGTON ST,"(42.26584136, -71.15205954)"
18340,120583107.0,MVAcc,676,09/17/2012 09:42:00 AM,2012,9,Monday,752889.9292,2930128.2810000004,SOUTH ST,"(42.28786496, -71.1425348)"
18341,120584608.0,SIMPLE ASSAULT,102,09/17/2012 09:50:00 AM,2012,9,Monday,774558.1332,2955220.292,PARK ST,"(42.35644135, -71.06197957)"
18342,120583081.0,VAL,651,09/17/2012 09:51:00 AM,2012,9,Monday,760719.0631,2935931.5510000004,SPAULDING ST,"(42.30369582, -71.11350347)"
18343,120583153.0,VANDALISM,435,09/17/2012 09:52:00 AM,2012,9,Monday,771309.6246,2929675.812,WENTWORTH TR,"(42.28639136, -71.07446956)"
18344,120583149.0,VAL,914,09/17/2012 09:52:00 AM,2012,9,Monday,777161.2379,2944621.668,OLD COLONY AV,"(42.32732135, -71.05255456)"
18345,120583157.0,MVAcc,705,09/17/2012 09:55:00 AM,2012,9,Monday,752078.8229,2925431.659,LAGRANGE ST,"(42.27498636, -71.14560454)"
18346,120583156.0,InvProp,223,09/17/2012 09:57:00 AM,2012,9,Monday,783432.5216,2948485.5530000003,O ST,"(42.33783134, -71.02928457)"
18347,120583469.0,VANDALISM,29,09/17/2012 10:00:00 AM,2012,9,Monday,780831.7475,2960195.0310000004,CHELSEA ST,"(42.37000134, -71.03866957)"
18348,120584508.0,PropLost,370,09/17/2012 10:00:00 AM,2012,9,Monday,778519.0387,2932039.6360000004,MORRISSEY BL,"(42.29277604, -71.04778011)"
18349,120585943.0,DRUG CHARGES,355,09/17/2012 10:00:00 AM,2012,9,Monday,775275.7115,2933759.268,GIBSON ST,"(42.29754136, -71.05973457)"
18350,120588340.0,SIMPLE ASSAULT,750,09/17/2012 10:00:00 AM,2012,9,Monday,748016.682,2951237.2589999996,GLENMONT RD,"(42.34584384, -71.16023417)"
18351,120583176.0,InvProp,785,09/17/2012 10:07:00 AM,2012,9,Monday,751860.8181,2949921.829,COLBORNE RD,"(42.34219135, -71.14603453)"
18352,120583180.0,MedAssist,165,09/17/2012 10:08:00 AM,2012,9,Monday,774359.9099,2950124.5689999997,ALBANY ST,"(42.34246135, -71.06280956)"
18353,120583348.0,VAL,221,09/17/2012 10:15:00 AM,2012,9,Monday,779819.2534,2947933.83,EMERSON ST,"(42.33637135, -71.04265957)"
18354,120583192.0,AGGRAVATED ASSAULT,727,09/17/2012 10:18:00 AM,2012,9,Monday,745880.5941,2926631.191,HELDUN ST,"(42.27834636, -71.16848953)"
18355,120583360.0,MedAssist,747,09/17/2012 10:22:00 AM,2012,9,Monday,745938.9685,2931104.689,VFW PY,"(42.29062136, -71.16820953)"
18356,120583194.0,MVAcc,747,09/17/2012 10:22:00 AM,2012,9,Monday,745938.9685,2931104.689,VFW PY,"(42.29062136, -71.16820953)"
18357,120583324.0,OTHER LARCENY,290,09/17/2012 10:30:00 AM,2012,9,Monday,765795.5609,2946062.6360000004,COLUMBUS AV,"(42.33143135, -71.09455955)"
18358,120583218.0,FIRE,316,09/17/2012 10:38:00 AM,2012,9,Monday,765782.1363,2939400.348,SEAVER ST,"(42.3131499, -71.09472626)"
18359,120583228.0,TOWED,793,09/17/2012 10:43:00 AM,2012,9,Monday,754804.8827,2951517.667,BRAINARD ST,"(42.34653635, -71.13511954)"
18360,120583240.0,MedAssist,446,09/17/2012 10:46:00 AM,2012,9,Monday,770557.5917,2933181.47,ATHELWOLD ST,"(42.29602136, -71.07718456)"
18361,120583241.0,OTHER LARCENY,476,09/17/2012 10:48:00 AM,2012,9,Monday,766100.5271,2922903.1380000003,BLUE HILL AV,"(42.26787636, -71.09383955)"
18362,120583249.0,MVAcc,794,09/17/2012 10:55:00 AM,2012,9,Monday,755613.8322,2953873.517,BRIGHTON AV,"(42.35299135, -71.13208954)"
18363,120582971.0,PropFound,574,09/17/2012 11:00:00 AM,2012,9,Monday,763205.8082,2938139.2,WASHINGTON ST,"(42.30972244, -71.10427304)"
18364,120582970.0,PropFound,574,09/17/2012 11:00:00 AM,2012,9,Monday,763205.8082,2938139.2,WASHINGTON ST,"(42.30972244, -71.10427304)"
18365,120585463.0,RESIDENTIAL BURGLARY,510,09/17/2012 11:00:00 AM,2012,9,Monday,762342.3043,2934661.854,MORTON ST,"(42.30019136, -71.10752455)"
18366,120582973.0,PropFound,574,09/17/2012 11:00:00 AM,2012,9,Monday,763205.8082,2938139.2,WASHINGTON ST,"(42.30972244, -71.10427304)"
18367,120583264.0,SIMPLE ASSAULT,358,09/17/2012 11:05:00 AM,2012,9,Monday,772878.4023,2933336.3010000004,PARK ST,"(42.29641433, -71.06860355)"
18368,120583272.0,MVAcc,476,09/17/2012 11:10:00 AM,2012,9,Monday,765788.6311,2924191.133,REGIS RD,"(42.27141479, -71.09496927)"
18369,120583274.0,VAL,50,09/17/2012 11:11:00 AM,2012,9,Monday,771466.4298,2962966.97,BUNKER HILL IND PARK,"(42.37774134, -71.07327455)"
18370,120583276.0,OTHER LARCENY,649,09/17/2012 11:13:00 AM,2012,9,Monday,760179.078,2937434.376,SOUTH STREET,"(42.30782635, -71.11547454)"
18371,120583278.0,Arrest,492,09/17/2012 11:13:00 AM,2012,9,Monday,759178.7906,2923081.078,METROPOLITAN AV,"(42.26845224, -71.11940924)"
18372,120583452.0,SIMPLE ASSAULT,341,09/17/2012 11:15:00 AM,2012,9,Monday,772724.5526,2936336.3589999997,BOWDOIN ST,"(42.30464878, -71.06911619)"
18373,120583296.0,OTHER LARCENY,112,09/17/2012 11:23:00 AM,2012,9,Monday,774867.5053,2954717.1489999997,WASHINGTON ST,"(42.35505634, -71.06084456)"
18374,120583302.0,MedAssist,512,09/17/2012 11:30:00 AM,2012,9,Monday,759984.2985,2917583.439,BEACON ST,"(42.25335637, -71.11652455)"
18375,120583323.0,MVAcc,676,09/17/2012 11:30:00 AM,2012,9,Monday,752034.8856,2930145.267,CENTRE ST,"(42.28792136, -71.14569454)"
18376,120583398.0,DRUG CHARGES,179,09/17/2012 11:30:00 AM,2012,9,Monday,767614.423,2951847.52,MASSACHUSETTS AV,"(42.34728135, -71.08772955)"
18377,120585642.0,OTHER LARCENY,335,09/17/2012 11:30:00 AM,2012,9,Monday,773517.2475,2937203.1769999997,BOWDOIN ST,"(42.30701635, -71.06616956)"
18378,120582975.0,PropFound,574,09/17/2012 11:30:00 AM,2012,9,Monday,763205.8082,2938139.2,WASHINGTON ST,"(42.30972244, -71.10427304)"
18379,120583336.0,PropLost,430,09/17/2012 11:30:00 AM,2012,9,Monday,766818.8895,2929169.163,BLUE HILL AV,"(42.28506136, -71.09107455)"
18380,120583354.0,RESIDENTIAL BURGLARY,292,09/17/2012 11:55:00 AM,2012,9,Monday,766795.8725,2944899.472,LAMBERT ST,"(42.32822647, -71.09088078)"
18381,120583358.0,SIMPLE ASSAULT,335,09/17/2012 11:57:00 AM,2012,9,Monday,772020.7318,2935965.106,GENEVA AV,"(42.30363978, -71.07172488)"
18382,120583846.0,RESIDENTIAL BURGLARY,464,09/17/2012 12:00:00 PM,2012,9,Monday,766973.2468,2931117.745,GREENOCK ST,"(42.29040636, -71.09046955)"
18383,120617149.0,FRAUD,247,09/17/2012 12:00:00 PM,2012,9,Monday,775667.53,2940379.252,VICTORIA ST,"(42.31570136, -71.05815956)"
18384,120622694.0,FRAUD,639,09/17/2012 12:00:00 PM,2012,9,Monday,761151.8398,2939147.9310000003,GREEN ST,"(42.31251635, -71.11184955)"
18385,120583369.0,AGGRAVATED ASSAULT,582,09/17/2012 12:00:00 PM,2012,9,Monday,762987.4119,2942864.38,CENTRE ST,"(42.32269135, -71.10499955)"
18386,120654271.0,PropLost,158,09/17/2012 12:00:00 PM,2012,9,Monday,771191.5839,2949455.8239999996,SAN JUAN ST,"(42.34067025, -71.07454117)"
18388,120583371.0,VAL,790,09/17/2012 12:05:00 PM,2012,9,Monday,751151.8378,2948342.954,ENGLEWOOD AV,"(42.33786689, -71.14868102)"
18389,120583593.0,PropLost,495,09/17/2012 12:15:00 PM,2012,9,Monday,758556.3657,2920840.892,HYDE PARK AV,"(42.26231259, -71.12174554)"
18390,120583429.0,OTHER LARCENY,476,09/17/2012 12:24:00 PM,2012,9,Monday,766115.135,2923530.012,BLUE HILL AV,"(42.26959636, -71.09377455)"
18391,120583424.0,OTHER LARCENY,97,09/17/2012 12:30:00 PM,2012,9,Monday,775397.5892,2955626.3189999997,SCHOOL ST,"(42.35754362, -71.05886606)"
18392,120582752.0,VANDALISM,245,09/17/2012 12:30:00 PM,2012,9,Monday,776838.7661,2940873.6769999997,HARBOR VIEW ST,"(42.31704135, -71.05381956)"
18393,120583411.0,AGGRAVATED ASSAULT,260,09/17/2012 12:30:00 PM,2012,9,Monday,768545.4537,2948071.4680000003,TREMONT ST,"(42.33690734, -71.08435358)"
18394,120583799.0,PropLost,691,09/17/2012 01:00:00 PM,2012,9,Monday,750427.7218,2929972.662,CENTRE ST,"(42.28746588, -71.15163676)"
18395,120584597.0,FRAUD,556,09/17/2012 01:00:00 PM,2012,9,Monday,758815.1319,2926072.901,CLIFFMONT ST,"(42.27666648, -71.12070365)"
